Computer,Disk,DiskIOPSAverage
ACMDPBD68,"F:","0.06421555772646538"
ACMDPBD69,"C:","8.688713084532054"
ACMDPBD69,"D:","0.000011838394601314153"
ACMDPBD69,"E:","0.000011838394601314153"
ACMDPBD69,"F:","0.000011838394601314153"
ACMDPBD70,"C:","7.1302048017762"
ACMDPBD70,"D:","0.22155003019538186"
ACMDPBD70,"E:","0.000011840674955595026"
ACMDPBD70,"F:","0.000011840674955595026"
ACMDPBD72,"C:","8.107336124134257"
ACMDPBD72,"D:","0.22001285881726163"
ACMDPBD72,"E:","0.000011838394601314153"
ACMDPBD72,"F:","0.000011838394601314153"
ACMDPBD72,"G:","0.000011838394601314153"
ACMDPBD72,"H:","0.0733761237790801"
ACMDPBD73,"C:","8.261711408525755"
ACMDPBD73,"D:","0.21559421509769094"
ACMDPBD73,"E:","0.000011840674955595026"
ACMDPBD73,"F:","0.000011840674955595026"
ACMDPBD73,"G:","0.000011840674955595026"
ACMDPBD73,"H:","0.000017761101243339255"
ACMDPBD81,"C:","14.556462265597666"
ACMDPBD81,"D:","0.42760376239067055"
ACMDPBD81,"E:","0.0005922629132231405"
ACMDPBD81,"F:","117.85603266180759"
ACMDPBD81,"G:","0.004253872594752186"
ACMDPBD81,"H:","0.0003860567595459236"
ACMDPBD81,"I:","204.03954573032073"
ACMDPBD81,"J:","31.10855249941691"
ACMDPBD81,"K:","197.5103618725947"
ACMDPBD81,"L:","193.88029223440236"
ACMDPBD81,"M:","43.79935316997085"
ACMDPBD81,"N:","212.93932362915444"
ACMDPBD81,"O:","100.27585872827989"
ACMDPBD82,"C:","9.808979628018466"
ACMDPBD82,"D:","0.7808615470525567"
ACMDPBD82,"E:","14.641097079190342"
ACMDPBD82,"F:","3.5000189509943183"
ACMDPBD82,"G:","12.851828570490058"
ACMDPBD82,"P:","0.000014795454545454546"
ACMDPBD92,"C:","14.956033023796838"
ACMDPBD92,"D:","2.594302164446812"
ACMDPBD92,"E:","32.808408996981"
ACMDPBD92,"F:","31.961487879950276"
ACMDPBD92,"G:","2.090921009944947"
ACMDPBD92,"H:","11.396364193216124"
ACMDPBD92,"J:","1.3852076874445034"
ACMDPBD92,"L:","197.6110012182561"
ACMDPBD92,"N:","9.347679277570592"
ACMDPBD92,"P:","0.06891896661339016"
ACMDPBD92,"T:","19.1038228749778"
ACMDPBD95,"C:","37.36981075328596"
ACMDPBD95,"D:","0.5150615941385435"
ACMDPBD95,"E:","0.0761090246891652"
ACMDPBD95,"F:","0.00009472735346358794"
ACMDPBD95,"G:","25.607742840852573"
ACMDPBD96,"C:","9.856051052210978"
ACMDPBD96,"D:","0.2927023993961996"
ACMDPBD96,"E:","0.6749763814597762"
ACMDPBD96,"F:","1.070345318948677"
ACMDPBD96,"G:","0.000011838394601314153"
ACMDPBD96,"H:","0.38914676913514473"
ACMDPPR09,"C:","10.743548768561277"
ACMDPPR09,"D:","0.00029009662522202486"
ACMDPPR101,"C:","24.985562045470694"
ACMDPPR101,"D:","0.7286811481349911"
ACMDPPR101,"P:","0.15583962628774423"
ACMDPPR102,"C:","850.8434330097708"
ACMDPPR102,"D:","2.0686829907621247"
ACMDPPR102,"P:","242.83275130662642"
ACMDPPR111,"C:","8.957217587284674"
ACMDPPR111,"D:","0.2481529724738057"
ACMDPPR121,"C:","10.997022958117125"
ACMDPPR121,"D:","3.4122624653447"
ACMDPPR122,"C:","8.32555098881392"
ACMDPPR122,"D:","0.44447293377130687"
ACMDPPR123,"C:","9.63141074871157"
ACMDPPR123,"D:","3.1291305418517856"
ACMDPPR124,"C:","8.463061992007104"
ACMDPPR124,"D:","0.005656843516873889"
ACMDPPR125,"C:","8.194073945115452"
ACMDPPR125,"D:","0.01099420621669627"
ACMDPPR126,"C:","9.85275787691213"
ACMDPPR126,"D:","0.006945438633938101"
ACMDPPR127,"C:","6.240864047069271"
ACMDPPR127,"D:","0.000011840497335701598"
ACMDPPR127,"E:","0.000011840497335701598"
ACMDPPR131,"C:","11.017302404440498"
ACMDPPR131,"D:","0.0008056603907637655"
ACMDPPR131,"P:","0.000014807992895204263"
ACMDPPR132,"C:","9.90496115079929"
ACMDPPR132,"D:","0.0004854612788632327"
ACMDPPR132,"P:","0.000014800710479573712"
ACMDPPR138,"C:","8.966056841563056"
ACMDPPR138,"D:","0.4223322463587922"
ACMDPPR139,"C:","8.360081185257547"
ACMDPPR139,"D:","0.40672420248667857"
ACMDPPR14,"C:","8.583947189841947"
ACMDPPR14,"D:","0.021667832356597406"
ACMDPPR140,"C:","8.729955559502665"
ACMDPPR140,"D:","0.40653164156305505"
ACMDPPR141,"C:","23.03453523556582"
ACMDPPR141,"D:","0.5956344659797478"
ACMDPPR15,"C:","9.832347161662817"
ACMDPPR15,"D:","0.8719566484277845"
ACMDPPR15,"E:","0.07257058145318884"
ACMDPPR156,"C:","8.348889539335818"
ACMDPPR156,"D:","0.017900183271177404"
ACMDPPR157,"C:","6.9205470278863235"
ACMDPPR157,"D:","0.000011839964476021313"
ACMDPPR173,"C:","8.834284205150976"
ACMDPPR173,"D:","0.00008584582593250444"
ACMDPPR174,"C:","8.235428161456483"
ACMDPPR174,"D:","0.0735759326820604"
ACMDPPR18,"C:","8.985980841563054"
ACMDPPR18,"D:","0.23934100071047956"
ACMDPPR182,"C:","12.100838224689165"
ACMDPPR182,"D:","0.0025450493783303733"
ACMDPPR183,"C:","12.335875909074764"
ACMDPPR183,"D:","3.2122109357130166"
ACMDPPR191,"C:","10.057686974604866"
ACMDPPR191,"D:","1.1670383091813177"
ACMDPPR191,"P:","0.00001775883502042266"
ACMDPPR211,"C:","7.582673195559503"
ACMDPPR211,"D:","0.00021905417406749555"
ACMDPPR212,"C:","7.304882458081705"
ACMDPPR212,"D:","0.0000710429840142096"
ACMDPPR216,"C:","6.615266922202486"
ACMDPPR216,"D:","0.000011840852575488454"
ACMDPPR217,"C:","7.120958121513589"
ACMDPPR217,"D:","0.00001184260081719666"
ACMDPPR222,"C:","7.834237425044403"
ACMDPPR222,"D:","0.04433778721136766"
ACMDPPR223,"C:","8.38567433321492"
ACMDPPR223,"D:","0.030691374245115453"
ACMDPPR224,"C:","7.416702191085065"
ACMDPPR224,"D:","0.022804279346474873"
ACMDPPR29,"C:","7.89285620256319"
ACMDPPR29,"E:","0.000056364898540405835"
ACMDPPR29,"F:","1.2494992814168742"
ACMDPPR29,"G:","0.000014832680669277323"
ACMDPPR29,"H:","0.000014832680669277323"
ACMDPPR29,"P:","0.000014832680669277323"
ACMDPPR30,"C:","8.51412351936057"
ACMDPPR30,"E:","0.00003848241563055062"
ACMDPPR30,"F:","8.070733691119006"
ACMDPPR30,"G:","0.000014800532859680283"
ACMDPPR30,"H:","0.000014800532859680283"
ACMDPPR30,"P:","0.000014800532859680283"
ACMDPPR35,"C:","7.173757621492008"
ACMDPPR35,"D:","0.23015626323268207"
ACMDPPR42,"C:","11.743959116601495"
ACMDPPR42,"D:","0.23355763704230362"
ACMDPPR53,"C:","7.8908603040852565"
ACMDPPR53,"D:","0.006423667673179397"
ACMDPPR54,"C:","6.19069648223801"
ACMDPPR54,"D:","0.000011840674955595026"
ACMDPPR57,"C:","9.83984146616942"
ACMDPPR57,"D:","0.000011838927366364767"
ACMDPPR57,"E:","0.2845330648197478"
ACMDPPR63,"C:","7.614530413499111"
ACMDPPR63,"D:","0.005810785790408525"
ACMDPPR63,"E:","0.000011840852575488454"
ACMDPPR66,"C:","7.52136632261503"
ACMDPPR66,"D:","0.00081422739385326"
ACMDPPR66,"E:","0.000017764789483034287"
ACMDPPR72,"C:","6.620986738497068"
ACMDPPR72,"D:","0.000011842956120092378"
ACMDPPR72,"E:","0.000011842956120092378"
ACMDPPR72,"F:","0.000011842956120092378"
ACMDPPR76,"C:","7.873677787351219"
ACMDPPR76,"D:","0.000011843489074435957"
ACMDPPR76,"E:","0.000011843489074435957"
ACMDPPR76,"F:","0.000011843489074435957"
ACMDPPR76,"H:","0.015057590513412683"
ACMDPPR76,"I:","7.271797600106591"
ACMDPPR76,"J:","2.3427524730858056"
ACMDPPR76,"K:","0.000011843489074435957"
ACMDPPR80,"C:","14.08394527987924"
ACMDPPR80,"D:","0.31922876256437577"
ACMDPPR80,"E:","244.9671510321435"
ACMDPPR83,"C:","8.825906049023091"
ACMDPPR83,"D:","0.006343807282415631"
ACMDPPR83,"E:","0.00834356944937833"
ACMDPPR85,"C:","10.994679865565619"
ACMDPPR85,"D:","0.009462314508968213"
ACMDPPR85,"E:","27.531888730420885"
ACMDPPR85,"F:","0.45824643633457646"
ACMDPPR85,"G:","0.014307594920973185"
ACMDPPR92,"C:","12.642272880461812"
ACMDPPR92,"D:","0.052010566252220246"
ACMDPPR93,"C:","14.623418514387211"
ACMDPPR93,"D:","13.276064639076377"
ACMDPPR94,"C:","14.183672205328596"
ACMDPPR94,"D:","13.297998880284194"
ACMDPPR96,"C:","14.117683676376554"
ACMDPPR96,"D:","12.841322542628774"
DMSPSAP122,"C:","31.692165769900498"
DMSPSAP122,"D:","2.227373070895523"
DMSPSAP131,"C:","22.88592840440654"
DMSPSAP131,"D:","0.015405267412935323"
DMSPSAP131,"P:","0.000011844705046197584"
DMSPSAP14,"A:","0.000011841890211405223"
DMSPSAP14,"C:","12.237981123467755"
DMSPSAP14,"D:","0.28176354574524776"
DMSPSAP221,"C:","22.36179240554469"
DMSPSAP221,"D:","0.000011847343166874"
DMSPSAP30,"C:","13.053792919879198"
DMSPSAP30,"D:","0.00001184277846864452"
DMSPSAP30,"E:","0.00001184277846864452"
DMSPSAP60,"C:","12.564932373068043"
DMSPSAP60,"E:","0.000011843311422988099"
DMSPSAP60,"F:","0.000011843311422988099"
DMSPSAP61,"C:","12.723522464463397"
DMSPSAP61,"D:","0.000011845060412224591"
DMSPSAP61,"E:","0.000011845060412224591"
DMSPSBD101,"C:","10.671163851786034"
DMSPSBD101,"D:","0.2727067897636396"
DMSPSBD101,"E:","0.016538311533676915"
DMSPSBD101,"F:","0.07202107055269237"
DMSPSBD11,"C:","13.563210410197193"
DMSPSBD11,"D:","1.2035683563688044"
DMSPSBD11,"E:","0.011748186356368803"
DMSPSBD11,"F:","0.07606126470065733"
DMSPSBD11,"G:","0.01957313465979748"
DMSPSBD11,"H:","0.000014803695150115473"
DMSPSBD11,"I:","0.000020725350861609523"
DMSPSBD111,"C:","15.759954376865673"
DMSPSBD111,"D:","0.27189040085287847"
DMSPSBD111,"E:","0.017708557036247335"
DMSPSBD111,"F:","0.08224587917555083"
DMSPSBD121,"C:","14.88540462935323"
DMSPSBD121,"D:","0.6489084244847192"
DMSPSBD121,"E:","0.06600117412935322"
DMSPSBD121,"F:","0.9520639953802417"
DMSPSBD121,"G:","0.006810942786069652"
DMSPSBD121,"H:","0.8451348738450604"
DMSPSBD122,"C:","18.90898668638948"
DMSPSBD122,"D:","0.5078567915778253"
DMSPSBD122,"E:","0.07321373720682299"
DMSPSBD122,"F:","1.190348882196162"
DMSPSBD122,"G:","0.011058089019189766"
DMSPSBD122,"H:","0.4344141892324094"
DMSPSBD131,"C:","13.51018819509595"
DMSPSBD131,"D:","0.6333203768656716"
DMSPSBD131,"E:","0.03676002754086709"
DMSPSBD131,"F:","0.21726984506041222"
DMSPSBD131,"G:","0.000011844527363184079"
DMSPSBD221,"C:","12.918253046197584"
DMSPSBD221,"D:","0.38323013361762615"
DMSPSBD221,"E:","0.000011844349680170576"
DMSPSBD221,"F:","0.000011844349680170576"
DMSPSBD221,"G:","0.029049733120113715"
DMSPSBD221,"H:","0.008898553304904052"
DMSPSBD221,"I:","0.09746117750533048"
DMSPSBD231,"C:","13.350640483120117"
DMSPSBD231,"D:","0.26883575621890543"
DMSPSBD231,"E:","0.009336841506751953"
DMSPSBD231,"F:","0.06918088077469793"
DMSPSBD231,"G:","0.03269218887704335"
DMSPSBD30,"C:","13.020147058813079"
DMSPSBD30,"D:","0.23102359150675195"
DMSPSBD30,"E:","0.000011844882729211088"
DMSPSBD30,"F:","0.000011844882729211088"
DMSPSBD30,"G:","0.3434381602700782"
DMSPSBD51,"C:","13.494399909737032"
DMSPSBD51,"D:","0.2472262537313433"
DMSPSBD51,"E:","0.009766157427149964"
DMSPSBD51,"F:","0.07971090440653875"
DMSPSBD54,"C:","13.721871014922725"
DMSPSBD54,"D:","0.3005555476994137"
DMSPSBD54,"E:","0.00891446953277669"
DMSPSBD54,"F:","0.07165250435246047"
DMSPSBD55,"C:","13.363155685678748"
DMSPSBD55,"D:","0.24604402132196163"
DMSPSBD55,"E:","0.009967401385927504"
DMSPSBD55,"F:","0.07727374538024166"
DMSPSBD56,"C:","12.687664738628285"
DMSPSBD56,"D:","0.24835929317697228"
DMSPSBD56,"E:","0.008839628464818764"
DMSPSBD56,"F:","0.06863272494669512"
DMSPSBD60,"C:","13.009429529140013"
DMSPSBD60,"D:","0.00001184630419331912"
DMSPSBD60,"E:","0.00001184630419331912"
DMSPSBD60,"F:","0.00001184630419331912"
DMSPSBD60,"G:","0.3214385726723525"
DMSPSBD61,"C:","12.741725504619758"
DMSPSBD61,"D:","0.29993456307746974"
DMSPSBD61,"E:","0.000011845060412224591"
DMSPSBD61,"F:","0.000029612828713574984"
DMSPSBD61,"G:","0.36471813041933193"
DMSPSBD82,"C:","12.620149440120823"
DMSPSBD82,"D:","1.0647308157427149"
DMSPSBD82,"E:","0.000011845060412224591"
DMSPSBD82,"F:","0.000011845060412224591"
DMSPSBD82,"G:","0.000011845060412224591"
DMSPSBD82,"H:","0.00006810980810234541"
DMSPSBD82,"I:","0.2594020721393035"
DMSPSBD91,"C:","14.536762472187666"
DMSPSBD91,"D:","0.3007714082104141"
DMSPSBD91,"E:","0.09869522569752977"
DMSPSBD91,"F:","0.09978737284521062"
DMSPSPR121,"C:","14.081315017945984"
DMSPSPR121,"D:","2.178992407782516"
DMSPSPR122,"C:","23.542084650257685"
DMSPSPR122,"D:","3.0735290170606"
DMSPSPR131,"C:","12.394970730181303"
DMSPSPR131,"D:","0.06973855865623887"
DMSPSPR132,"C:","22.926197732989873"
DMSPSPR132,"D:","1.0961636958607213"
DMSPSPR231,"C:","22.97110860454788"
DMSPSPR231,"D:","0.010949047077633684"
DMSPSPR231,"E:","0.02518659531000178"
DMSPSPR51,"C:","23.95053475124378"
DMSPSPR51,"D:","0.011709784292821606"
DMSPSPR55,"C:","13.047805845032878"
DMSPSPR55,"D:","0.000011846987737693265"
DMSPSPR56,"C:","13.063358931935314"
DMSPSPR56,"D:","0.024580015461169367"
DMSPSPR61,"C:","12.56654911567164"
DMSPSPR61,"D:","0.000011844882729211088"
DMSPSPR61,"E:","0.000011844882729211088"
DMSPSPR91,"C:","13.994096413468373"
DMSPSPR91,"D:","0.19995975710732053"
EMSPSAP05,"C:","15.178644934813498"
EMSPSAP07,"C:","11.184537207460036"
EMSPSAP21,"C:","11.93586735222025"
EMSPSAP21,"D:","3.741077262522203"
EMSPSAP21,"F:","0.00001184031971580817"
EMSPSAP22,"C:","7.764413911028236"
EMSPSAP22,"D:","1.470708775883502"
EMSPSAP22,"F:","0.00010062919552477358"
EMSPSBD21,"C:","12.323658418827709"
EMSPSBD21,"D:","0.4499816285968029"
EMSPSBD21,"E:","6.355855461989346"
EMSPSBD21,"F:","4.697849184369448"
EMSPSBD21,"T:","1.0437634245115455"
EMSPSPR22,"C:","8.38030876309714"
EMSPSPR22,"D:","0.000011839637719765585"
EMSPSPR22,"E:","0.406448919907654"
PREMPSPSAP183,"C:","10.948206370469082"
PREMPSPSAP183,"D:","0.00838619722814499"
PREMSPSAP11,"C:","8.229721629774383"
PREMSPSAP11,"D:","0.00001184277846864452"
PREMSPSAP12,"C:","11.170737137477797"
PREMSPSAP12,"D:","0.000011841030195381882"
PREMSPSAP12,"E:","0.000011841030195381882"
PREMSPSAP121,"C:","10.056201739385326"
PREMSPSAP121,"D:","0.01325227553739563"
PREMSPSAP122,"C:","10.10688789340913"
PREMSPSAP122,"D:","0.016429043346953276"
PREMSPSAP123,"C:","10.095107910092393"
PREMSPSAP123,"D:","0.17557769456289984"
PREMSPSAP124,"C:","9.131010645470692"
PREMSPSAP124,"D:","0.16343173516873888"
PREMSPSAP13,"C:","8.278538407782515"
PREMSPSAP13,"E:","0.000011844705046197584"
PREMSPSAP131,"C:","8.727903608811513"
PREMSPSAP131,"D:","0.00001184277846864452"
PREMSPSAP134,"C:","12.05517744430627"
PREMSPSAP134,"D:","0.07312166512702079"
PREMSPSAP182,"C:","34.21448033070722"
PREMSPSAP182,"D:","0.2883744679369733"
PREMSPSAP40,"C:","8.995469589447506"
PREMSPSAP40,"D:","0.00024573494403979393"
PREMSPSAP40,"E:","0.00040561147628353166"
PREMSPSAP40,"F:","0.05281800373068041"
PREMSPSAP61,"C:","8.899109709488272"
PREMSPSAP61,"D:","0.000011845060412224591"
PREMSPSAP62,"C:","8.923065139481166"
PREMSPSAP62,"D:","0.000011845060412224591"
PREMSPSAP62,"E:","0.000011845060412224591"
PREMSPSAP65,"C:","8.723631207141588"
PREMSPSAP65,"D:","0.000011844554983123111"
PREMSPSAP65,"E:","0.000011844554983123111"
PREMSPSAP81,"C:","9.426354972286374"
PREMSPSAP81,"D:","0.020038431870669744"
PREMSPSBD103,"C:","20.111314228241564"
PREMSPSBD103,"D:","0.0829470998223801"
PREMSPSBD103,"E:","0.000011840497335701598"
PREMSPSBD103,"F:","0.000017761811722912968"
PREMSPSBD103,"H:","0.0008495774422735345"
PREMSPSBD103,"I:","0.0001687333925399645"
PREMSPSBD11,"C:","10.104111962686567"
PREMSPSBD11,"D:","1.140311880419332"
PREMSPSBD11,"E:","0.1851957555081734"
PREMSPSBD11,"F:","0.06424707711442787"
PREMSPSBD115,"C:","25.691382164889838"
PREMSPSBD115,"D:","0.08171201670220327"
PREMSPSBD115,"H:","0.1562226101634684"
PREMSPSBD115,"J:","0.0025467013148543"
PREMSPSBD115,"L:","0.0006928994314143568"
PREMSPSBD122,"C:","33.16427599218195"
PREMSPSBD122,"D:","0.21489005863539448"
PREMSPSBD122,"E:","1.3859304280383777"
PREMSPSBD122,"F:","0.36767200639658854"
PREMSPSBD122,"G:","0.014594119225302063"
PREMSPSBD122,"H:","0.10607890902629707"
PREMSPSBD122,"I:","0.003601438877043355"
PREMSPSBD123,"C:","24.128733801252235"
PREMSPSBD123,"D:","0.35468332933810376"
PREMSPSBD123,"E:","0.06396859159212881"
PREMSPSBD123,"F:","0.1076017266547406"
PREMSPSBD123,"G:","0.0008408037567084081"
PREMSPSBD123,"H:","0.00116874114490161"
PREMSPSBD126,"C:","26.004435917377396"
PREMSPSBD126,"D:","0.0689684710376688"
PREMSPSBD126,"E:","0.0000266499644633973"
PREMSPSBD126,"F:","0.0006840778251599147"
PREMSPSBD126,"G:","0.0000266499644633973"
PREMSPSBD126,"H:","0.000023688877043354653"
PREMSPSBD126,"I:","0.000029611051883439942"
PREMSPSBD126,"J:","0.000023688877043354653"
PREMSPSBD126,"K:","0.00047679317697228143"
PREMSPSBD126,"L:","0.000023688877043354653"
PREMSPSBD126,"M:","0.0000266499644633973"
PREMSPSBD126,"N:","0.000029611051883439942"
PREMSPSBD126,"Q:","0.000011844349680170576"
PREMSPSBD126,"R:","0.000011844349680170576"
PREMSPSBD127,"C:","9.927588816776257"
PREMSPSBD127,"D:","0.4312861842900302"
PREMSPSBD127,"E:","0.05188534476630529"
PREMSPSBD127,"F:","0.08395776577216993"
PREMSPSBD128,"C:","12.799155948827293"
PREMSPSBD128,"D:","0.51882604068941"
PREMSPSBD128,"E:","0.7914456528073913"
PREMSPSBD128,"F:","0.14087579317697227"
PREMSPSBD130,"C:","26.50823006629933"
PREMSPSBD130,"D:","0.08139926946320654"
PREMSPSBD130,"E:","0.000011849271240668326"
PREMSPSBD130,"F:","0.000059247422680412376"
PREMSPSBD130,"H:","0.00034958940632776395"
PREMSPSBD130,"I:","0.0006873298969072166"
PREMSPSBD132,"C:","21.93072891771815"
PREMSPSBD132,"D:","0.17776097192109475"
PREMSPSBD132,"E:","0.07393485640661102"
PREMSPSBD132,"F:","0.1236789854274036"
PREMSPSBD132,"T:","0.000011848054025235473"
PREMSPSBD132,"U:","0.000026658432557312957"
PREMSPSBD133,"C:","22.313010810556246"
PREMSPSBD133,"D:","0.19454127474675673"
PREMSPSBD133,"E:","0.06459535507375155"
PREMSPSBD133,"F:","0.7479837035720633"
PREMSPSBD133,"T:","0.00005035596232450683"
PREMSPSBD133,"U:","0.00014807730584681002"
PREMSPSBD141,"C:","19.886535562189056"
PREMSPSBD141,"D:","0.061261979921819476"
PREMSPSBD141,"E:","0.2811251197583511"
PREMSPSBD141,"F:","0.0007314116915422886"
PREMSPSBD182,"C:","25.220933840085287"
PREMSPSBD182,"D:","0.9553331938521678"
PREMSPSBD182,"E:","87.32377363948116"
PREMSPSBD182,"F:","1.0561962800284292"
PREMSPSBD182,"H:","21.232605531627577"
PREMSPSBD183,"C:","10.102467198471928"
PREMSPSBD183,"D:","0.5696809646410803"
PREMSPSBD183,"E:","0.23282905916844351"
PREMSPSBD183,"F:","1.5899466888770435"
PREMSPSBD183,"H:","0.018543031272210377"
PREMSPSBD185,"C:","10.956806867626156"
PREMSPSBD185,"D:","1.5792718340440655"
PREMSPSBD185,"E:","20.853004251066096"
PREMSPSBD185,"F:","113.36616473631841"
PREMSPSBD185,"H:","2.205991246624023"
PREMSPSBD186,"C:","24.068174395700073"
PREMSPSBD186,"D:","0.8906359276830135"
PREMSPSBD201,"C:","10.528874228718676"
PREMSPSBD201,"D:","0.3517188748889284"
PREMSPSBD201,"E:","0.19035420597121022"
PREMSPSBD201,"F:","0.052075715301226226"
PREMSPSBD231,"C:","9.509776592750534"
PREMSPSBD231,"D:","0.277499934434968"
PREMSPSBD231,"E:","0.023205067874911157"
PREMSPSBD231,"F:","0.018153030739161337"
PREMSPSBD232,"C:","10.476312326345708"
PREMSPSBD232,"D:","0.30986345976194707"
PREMSPSBD232,"E:","0.0421537390300231"
PREMSPSBD232,"F:","0.02325733522828211"
PREMSPSBD232,"G:","0.01613347201989696"
PREMSPSBD25,"C:","21.93893168307856"
PREMSPSBD25,"D:","0.06631925204408105"
PREMSPSBD25,"E:","0.016276067365801637"
PREMSPSBD25,"F:","0.00013329968005687876"
PREMSPSBD30,"C:","22.06104775955216"
PREMSPSBD30,"D:","1.3972969466856229"
PREMSPSBD30,"E:","0.1686935095077306"
PREMSPSBD30,"F:","2.4064226662519994"
PREMSPSBD30,"G:","0.00001184645459392216"
PREMSPSBD30,"H:","0.00001184645459392216"
PREMSPSBD30,"I:","0.02231141496356851"
PREMSPSBD35,"C:","21.396447101297316"
PREMSPSBD35,"D:","0.5369247430247023"
PREMSPSBD35,"E:","2.8844523932823902"
PREMSPSBD35,"F:","0.3278576308867958"
PREMSPSBD35,"Z:","0.000011847876310645105"
PREMSPSBD36,"C:","10.203144375799573"
PREMSPSBD36,"D:","0.5146875534825871"
PREMSPSBD36,"E:","0.10021479122245915"
PREMSPSBD36,"F:","0.2487962563965885"
PREMSPSBD40,"C:","9.662499279801029"
PREMSPSBD40,"D:","0.5086987097175342"
PREMSPSBD40,"E:","0.00001184277846864452"
PREMSPSBD40,"F:","0.00001184277846864452"
PREMSPSBD40,"G:","0.000038490495647539524"
PREMSPSBD40,"H:","0.00001184277846864452"
PREMSPSBD40,"I:","0.028017482678983834"
PREMSPSBD50,"C:","23.154494920220326"
PREMSPSBD50,"D:","0.07098646855010661"
PREMSPSBD50,"E:","0.0009174317697228143"
PREMSPSBD50,"F:","0.0002516071428571429"
PREMSPSBD53,"C:","17.075770481961968"
PREMSPSBD53,"D:","0.06358555980095965"
PREMSPSBD53,"E:","0.00001184556602097032"
PREMSPSBD53,"F:","0.000017769148747112137"
PREMSPSBD55,"C:","10.25154214075696"
PREMSPSBD55,"D:","0.23164463888020018"
PREMSPSBD55,"E:","0.008695333906787613"
PREMSPSBD55,"F:","0.06790186628088835"
PREMSPSBD61,"C:","22.006353718550105"
PREMSPSBD61,"D:","0.08918385536602702"
PREMSPSBD61,"E:","0.000014806858564321251"
PREMSPSBD61,"F:","0.00001480597014925373"
PREMSPSBD62,"C:","9.783020636105189"
PREMSPSBD62,"D:","0.303022026119403"
PREMSPSBD62,"E:","0.0003168512793176972"
PREMSPSBD62,"F:","0.00021616986496090975"
PREMSPSBD63,"C:","9.326646077292112"
PREMSPSBD63,"D:","0.22588164943141437"
PREMSPSBD63,"E:","0.0003908889481165601"
PREMSPSBD63,"F:","0.00010956734186211798"
PREMSPSBD63,"G:","0.00045603660270078186"
PREMSPSBD63,"H:","0.07515663628287138"
PREMSPSBD63,"I:","0.07248590262970861"
PREMSPSBD70,"C:","9.924595829749421"
PREMSPSBD70,"D:","0.2296834835614004"
PREMSPSBD70,"E:","31.175389796516793"
PREMSPSBD70,"F:","0.8841860645103963"
PREMSPSBD70,"G:","34.29123156371068"
PREMSPSBD70,"H:","1.1613018967478232"
PREMSPSBD70,"I:","0.07723375493157988"
PREMSPSBD72,"C:","10.562308867803837"
PREMSPSBD72,"D:","0.3083704896943852"
PREMSPSBD72,"E:","0.0001332540867093106"
PREMSPSBD72,"F:",0
PREMSPSBD73,"C:","10.101457351634682"
PREMSPSBD73,"D:","0.3631778608742004"
PREMSPSBD73,"E:","0.000002961087420042644"
PREMSPSBD73,"F:","0.00015992039800995025"
PREMSPSBD81,"C:","27.245410084577117"
PREMSPSBD81,"D:","0.1468698253375977"
PREMSPSBD81,"E:","0.0009535165245202559"
PREMSPSBD81,"F:","0.00957066737739872"
PREMSPSBD81,"G:","0.000011844882729211088"
PREMSPSBD81,"H:","0.000011844882729211088"
PREMSPSBD81,"I:","0.000011844882729211088"
PREMSPSBD95,"C:","9.802726206786286"
PREMSPSBD95,"D:","0.18746663439332034"
PREMSPSBD95,"E:","0.8897268379818797"
PREMSPSBD95,"F:","0.3189761723219044"
PREMSPSBD96,"C:","38.28967115245202"
PREMSPSBD96,"D:","0.2570047853589197"
PREMSPSBD96,"E:","0.1176653065031983"
PREMSPSBD96,"F:","0.2033043503909026"
PREMSPSBD96,"H:","0.4941652745202559"
PREMSPSBD96,"J:","0.000014807036247334756"
PREMSPSBD96,"L:","0.00008292501776830135"
PREMSPSPR101,"C:","11.112686279445727"
PREMSPSPR101,"D:","0.000014803339847219755"
PREMSPSPR121,"C:","10.571488756972819"
PREMSPSPR121,"D:","0.011778056670811868"
PREMSPSPR123,"C:","8.861853289090263"
PREMSPSPR123,"D:","0.15933131751954513"
PREMSPSPR124,"C:","8.732713816486056"
PREMSPSPR124,"D:","0.22291742565286907"
PREMSPSPR131,"C:","10.596408799857928"
PREMSPSPR131,"D:","0.004116937311312378"
PREMSPSPR132,"C:","11.793642085272696"
PREMSPSPR132,"D:","0.000011842956120092378"
PREMSPSPR134,"C:","11.109185635879218"
PREMSPSPR134,"D:","0.062283930550621674"
PREMSPSPR135,"C:","9.422147477141994"
PREMSPSPR135,"D:","0.000010093248561913412"
PREMSPSPR141,"C:","11.387847754264394"
PREMSPSPR141,"D:","0.000011844349680170576"
PREMSPSPR181,"C:","13.159230799431516"
PREMSPSPR181,"D:","0.30701255160774543"
PREMSPSPR182,"C:","11.254396626399005"
PREMSPSPR182,"D:","0.025226935334872976"
PREMSPSPR201,"C:","13.650215512346776"
PREMSPSPR201,"D:","0.01314858180849174"
PREMSPSPR211,"C:","11.33302157551528"
PREMSPSPR211,"D:","0.000011844527363184079"
PREMSPSPR231,"C:","8.760649306626398"
PREMSPSPR231,"D:","0.9757017806004619"
PREMSPSPR232,"C:","10.961936522743425"
PREMSPSPR232,"D:","0.19049717199715707"
PREMSPSPR30,"C:","9.86934251998579"
PREMSPSPR30,"D:","0.000011842067862853081"
PREMSPSPR30,"E:","0.000011842067862853081"
